Rating,Review
5.0,"We stayed at Chongfah in August 2018 for two weeks. First time visitors to Chongfah, many times to Khao Lak area. Simply loved our stay!!! Super Thai friendly service, beautiful staff, excellent ocean front location.The Hotel; Located on the ocean a short walk from the main road of shops and restaurants. Only 30 rooms set in three rows of rooms. We were ocean front and enjoyed every minute relaxing to the sound of waves crashing into the seawall. No direct beach access from the front of the room as there is a seawall - but not a problem for us - green season Andaman Sea is quite rough for swimming. We just enjoy the salt spray and sound of the surf. The Hotel is small and very personal service. The staff greeted us by name every day, the front desk and/or the food & beverage manager spoke with us every morning at breakfast to see if they could do anything to enhance our stay, and teach us a few Thai words! We were not expecting the high level of service at such a small property, and felt comfortable and well taken care of during our entire stay. A pleasant surprise of excellent service. We enjoyed the excursion to the turtle sanctuary and the swimming pool. Decent wifi in the main areas of the resort - in the room the speed was slower depending on time of day (other guests). The Room: As noted we stayed in the ocean front villa room. Absolute ocean front with crashing waves and gorgeous sunsets. The room was very clean and serviced twice daily by the friendly housekeeping staff.  Large room with plenty of storage closet, separate bathing area, and outdoor spa tub and shower. Bluetooth speaker, LCD TV, and refrigerator in the room. We don't do 'minibar' and the staff kindly removed the items to free up space for our waters and beverages. Cold aircon - once it got going, (as with many lodgings in the high electric cost areas the aircon only runs when you place the room key to activate). Several bottles of purified drinking water were provided daily and refilled at request. We loved the different turn down service 'snacks' of Thai treats in the evening. Linens and towels were of very good quality and the pillow menu a nice touch. Kudos to the staff who setup our sun loungers with towels every morning and lit the mossie stick on the patio. The Food: We were very pleased with the rate included breakfast. Excellent choices from the menu a la carte and a nice buffet spread and served in the restaurant or on the patio overlooking the ocean. Expresso beverages and juices included. We rarely dined in the restaurant for dinners - there are many dining options in Khao Lak and we wanted to try them. Occasionally we would order a light meal at Chongfah before happy hour. Excellent service, manager, and staff, great ocean side location.All things considered we had a very enjoyable stay at Chongfah and recommend a visit. Excellent staff and service level was very personalized and attentive, thank you Pancake and Roger and the rest of the staff for a relaxing holiday."
4.0,The staff at this hotel are really among the most helpful and charming ever. They really want you to have a good time! The room was very comfortable and we slept like logs. The sunsets were wonderful and with cooling sea breezes it was just great. The only drawback is that the hotel sits on a concrete bulwark to hold back the sea and you can only get down to the beach by either scrambling down rickety steps or going out to the road at the front and walking a couple of hundred yards.
4.0,We had 5 days here to relax after some hectic touring and it pretty much ticked all the boxes.There is a small beach to the side but really the dedicated vegging out takes place on the sun loungers around the splendid infinity pool and those looking out to sea.There was always plenty of loungers.The food quality was good  ( we had lunch here most days) especially the breakfast which was first rate and with for example a different range of fruit most mornings.A minor whinge is the rather unpleasant butter ( yes I know it’s a big ask to get better but you have high standards ! ) which spoils the good brown bread on offer.Lovely staff all all round.The bungalows are fine and with fans and aircon.Good WiFi.
5.0,"This is a beautiful little hotel in an excellent location. We had a garden bungalow, complete with outdoor private Jacuzzi. The rooms are very comfortable with good AC and as much bottled water as you can drink (possibly more). The breakfasts are again excellent and the staff are superb. I always think breakfast overlooking the sea is a lovely way to start the day. We took advantage of the Turtle Sanctury trip on our final day as we had a late flight and it was a good way to spend the morning...especially when the only charge was entrance! I think that the fact that we were provided with a late check out...without asking and without charge, says a great deal for this hotel!"
5.0,"Truly the best hotel I've ever stayed in; the kindness of the staff and the service they provide, the big beautiful room, the beach view, the extensive breakfast, the amazing food (diner), and I could go on. Nothing is too much to ask, it's very clean and beautiful. I would go back in an instant and would recommend anyone to going here"
5.0,Stayed with a baby 3 weeks in september. Low season which means empty resort and some maintenance work. We had a great stay. Very well maintained resort and a relaxing pool area. Important as we could not swim in the ocean due to high waves. The staff is wonderful. You really feel taken care of. Attention to details and great with kids.
5.0,"Honestly a fine hotel. We were relocated here due to the Ramada renovation. Stayed in a Garden Bungalow and what a spacious room. Outside Jacuzzi and Shower and internal separate bathroom.A big shout out to all the staff here from the receptionists, maids to the restaurant staff. Always friendly and willing to assist. A special mention to Khun Pancake who was always checking n things and giving us the smile that Thailand is known for.Food is great with an a'la carte breakfast and buffet. Choose freshly prepared dishes off the menu to compliment your buffet selection. Coffee is fresh and some of the best i have had in Thailand.Would I go back.....without a doubt. good job Team Chong Fah."
5.0,"This is our final night of a six night stay and  this resort has exceeded our high expectations. From the moment you arrive, you are greeted like royalty with flower leis, welcome drink, snacks and even sandwiches as we arrived late evening; all staff, from reception to housekeeping to restaurant, are welcoming and friendly, greeting you by name and anticipating your every need; our sea view bungalow was spacious and comfortable with a great espresso pod machine for early morning coffee; the restaurant food was excellent and so well priced, we didn’t bother going out to eat- great 2 for 1 cocktails too; the infinity pool was clean and a perfect temperature for daily swims; there were little treats every afternoon at bed turndown time. What an absolute pleasure it has been to holiday here at this divine piece of paradise where their only wish is for you to be happy!"
5.0,"I stayed overnight in Chongfah Beach Resort with a group of friends just 1 night when joining our friend's wedding in Khaolak. This was the first time I visited this resort. Due to the green season, the price is so special offer. During my stay everything in the hotel were exceeding my expectation. Upon check-in,  nice and friendly receptionists welcomed me with smiles and served a welcome drink with a small cup of coconut jelly. Next I got a Seaview Bungalow with full set up of  amenities, WOW! Actually I didn't expect anything much, but they made me feel special then.The Seaview Bungalow equipped with all necessary things you need like having beach holiday at home: comfortable beds, a warm sofa with cushions, an espresso machine, a beach bag, an umbrella if raining, a seating area at the front and just two steps to the sunlougers overlooking the beach. Just one night stay, I had a super relax weekend here. I went to swim twice with friends in resort's pool; enjoyed taking a bath in the private jacuzzi with the lemongrass ELLE Spa set; slept very well after the wedding party in quiet atmosphere, and had late breakfast with a number of Thai and Western food selections!Just two things I missed as I don't have enough time to try: the Happy Hour in Sunset evening and the massage. Only one and a half hour driving from where I live in Phuket, I am pretty sure I will stay longer there next time and I will try all."
5.0,"My boyfriend and myself woke up one morning and decided to drive over to Khao Lak to relax for a day and we decided on Chong Fah as it was the #1 hotel in the ranking and it was worth every single cent!From the moment we stepped in to the day we checked out, the staffs made us feel so welcomed and warm. We were greeted by Pancake (she is definitely the hotel's asset!) and she is amazing. She is attentive and always so friendly. We got the sea facing villa (please book this if you can!) and the room has everything we need. It even comes with Jacuzzi and an outdoor shower (can't believe I forgot to take pictures!). Bed and pillow were comfortable and we slept with the door opened, to the sound of the waves. It was low season but we got 2 days of sun. Yes, we were very lucky. Pool was fantastic but I didn't see any baby/kids pool around. Our package was half-board. Dinner was nothing worth shouting for but it was nice enough for us -  authentic local thai food. Breakfast is a la carte and prepared by chef.One night was too short for this beautiful resort and beach. We are definitely coming back and Chong Fah will be our only choice."
5.0,"This place is AMAZING. We just visited for 6 nights in August so it was out of season but still a full compliment of staff who are the most professional people I have ever met... and the nicest. They could do no better at all. The check in was fantastic where two lovely ladies, one called Pancake attended to our every need and showed us our quite frankly out of this world room. We had a seafront bungalow which had the most fantastic views and brilliant facilities. The pillow menu was also a great touch. The bed was wonderful and the jacuzzi fab! We ordered room service on the first night after a long flight and it came promptly and with a smile, and was delicious. There was a good selection at breakfast including a hot option with Roger overseeing that everything was ok. Lovely man. Anything we asked for was met with a smile and was sorted for us. Service is first class. The resort is small and so friendly with waves and cheery hellos from everyone as we went by. The pool is delightful with an amazing sea view. I needed to use a gym on the holiday and popped into a hotel nearby to ask if I could use their’s to be met with utter rudeness, so not all hotels are the same in this area. Chongfah is by far the best place we have ever stayed by a mile...oh and the airport pick up is also great, to be met with a smile and an air conditioned car with leather massaging seats was a real treat. If you are going to Khao Lak, other hotels may be larger but I don’t see how any could be as good as this. Book this hotel...it’s AMAZING. Thank you for a wonderful stay."
5.0,"Beautiful view, amazing  team, good restaurant and breakfast , lovely swimming  pool. We came for 4 nights and stay for a week.   Very very clean room . The best hotel  we stayed in ThailandThe team was so sensitive to all our needs"
5.0,"Stayed in seaview bungalow with uninterrupted views of the ocean. Very clean with quality furniture and amenities throughout. Staff were incredibly friendly and helpful, offering a personalised service. An example is the choice of different types of pillows to suit individual needs. There are many choices for Breakfast, food quality was good. Resort offered activities like a free trip via minibus to the Turtle Conservation Center and the front desk offered recommendations for tourist sites in the greater khoa Lak area. Highly recommended."
5.0,"We loved this place - excellent customer service, great location (walking distance to everything), and loved our ocean front room. The staff went over and above to make sure we had a good stay, and we loved the table service at breakfast where they remembered our usual coffee orders each morning. Very comfortable room, and lovely pool area that was never too busy. Would recommend to anyone travelling to Khao Lak."
5.0,we recently stayed at chongfah after literally walking in off the main street and inquiring about accom.they led us to a comfortable room with king size bed balcony with sun lounges table and nook supplied a single bed for daughter clean large bathrooms flat screen bar fridge and the most attentive staff you could ask for.nothing was to much trouble.location only a ten minute walk to main markets.bars restaurts massage suits conv stores 1 minute very quite this time of year hot humid rain mabye but usually short bursts.ammanities very boutique not many rooms very few people so excellant one on one service biggest thanks Pancake (no thats her name!) Roger and i think lea froom lobby as wellas everyone else at chongfah good work great job .will see you next time
5.0,"The beach-front bungalows are nice and new, spacious with all the amenities. The staff is exceptional and caring, always smiling and willing to help. Only whish you could hear the waves more instead of the noisy air con. The beach itself is too narrow to be usable, but the bungalows have a private terrace with a seating area and your own lounge chairs, and the infinity pool is magic.There’s a small convenience store right in front and a cluster of tourist restaurants and shops within walking distance on the right handside. There offer free bicycles for the guests if you need to go around, e.g to the 7-Eleven which is 1km away at the intersection with the main road. I would not recommend the restaurant of the hotel. Thai cuisine is supposed to be all about the right mix of sauces, fresh herbs and spices, but the chef only uses chili. Better walk 5 minutes and eat outside for something more flavorful, even though unfortunately the food scene in Khao lak in general is quite poor."
5.0,"Early last month my husband and i had our 5th visit to this wonderful resort. As per our other stays we were made so welcome by the fantastic staff. Our comfy king size bed was decorated with a beautiful towel and flower arrangement. Breakfast has a good assortment to choose from and sitting looking out at the Andaman sea is so relaxing even though it is a bit rough that time of year. We ate in at their own restaurant, Seaborn for a lot of meals. There is a good selection of dishes and happy hour for cocktails is a bonus. There are plenty of other eating places close by and the Bang Niang Market is on 4 times a week with lots of food to choose from. There are a few little supermarkets down the road to buy snacks and any essentials. You have use of the resorts bikes which is a fun way of getting around and of course there are taxis just out the front. Lots of places to hire motor bikes and get laundry done close to the resort. Also plenty of massage places close by. The infinity pool is beautiful and the grounds are kept so neat (a credit to the groundsman). Make sure you go on the complimentary bus trip to the Sea Turtle Conservation Centre at the Naval Base.  We keep going back to Chong Fah for the peaceful atmosphere and the wonderful staff, some of them having been there since our first stay in 2011. We will be returning again."
3.0,"We booked a sea front villa and were very happy we had.   The villas behind the front row appeared a little crowded together.    The price included breakfast and overall it was a good price for what we received.We could walk back to the main road and the market and many little shops and the resort restaurant was quite lovely.   The staff looked after the grounds and pool really well including laying powder around every individual building to prevent ants entering.The room was a good size and very comfortable.  What we didnt like were:used toilet paper had to be placed in a bin rather than being flushed; there was a big wall and rocks at the beach front and there really was no beach as we would have liked; andas we have found with so many Thai resorts, European guests love smoking but fortunately the smokers at this resort were very lovely and tried hard not to smoke near other guests.  But smoke does seem to find us!"
5.0,We chanced upon this as it was the first place we looked at...just winging it.  Has a wonderful feel and and a very relaxing environment.  Our bungalow was superb and the service excellent. Not many guests as it was the low season which gave another dimension to the character of this place.  The food was excellent in the restaurant and breakfast enjoyable and filling.  We will be back for sure on our next wind down weekend.
5.0,"Faultless. Great location on the water's edge. Lovely staff. Beautiful pool and grounds. Large rooms. Excellent housekeeping with extra touches like free nibbles. Breakfast is great. Happy hour 5 to 6.30pm - cocktails 110 baht. Restaurant food is excellent and pricing reasonable for the quality and location. Free hire of good quality bikes. 2 to 5 minute walk to cafes, restaurants and shops. Only 30 rooms (half are villas) so intimate atmosphere. I could go on... Only downside is that if you want a beach in front of the hotel (instead of rocks) you need to go to somewhere like La Vela. Personally I would pick here every time."
5.0,"Any season rain or shine, ChongFah Resort in Khao lak is like heaven.This is our second stay at this stunning resort.Our first was 3 years ago and we stayed in the Seafront Bungalow in October, which again is out of season.  Sure, some days are windy and rainy but never cold.The Seafront Bungalow is simply fabulous.This time we did not have the budget for it so we stayed in the Seaview Deluxe room and although not as private the view from our bed was stunning across the horizon pool out to the Adaman Sea.Honestly, there is simply nothing to complain about this resort.The staff are soo nice.  Pancake (yes that is her name - sweet my name and nature) on reception is always making sure you are loving your holiday.The room is divine and always smells so clean and like lemongrass...mmmm.The property grounds are lush and spotless.  The breakfast is so yummy in any season.If you want blue skies everyday and everything open, like island trips, fishing, snorkelling, many many trips, well you need to save a bit more and book the high season.  But aware that it brings with it loads of tourists from Germany, Sweden and Australia.We love the low season.  We are here in early June, so we had, rainy days, windy days, a few days of sunshine and blue skies.  But everyday is either warm or very humid.  In early October a year and half ago we experienced some of the worst monsoon rains.  All day and night heavy heavy rain.  It was a little challenging to love it.This is our seventh trip to Thailand and we have travelled from Chang Mai to Bangkok over these years and currently find ChongFah in Khao  lak our favourite destination to relax.  Chongfah resort makes it's own sunshine.If you just seek pure luxury, Thai essence at it's best in the low season this is where you come.  If you are from a country of constant sunshine and all you need is to escape your stressful world, never spend another $2 coin, find a large drink bottle and put them in everyday and before you know it you will be on your way on your $2 holiday!I can not speak high enough about this resort.  I don't need to add photos.  Just look at the the hundreds you can find on the net."
5.0,My wife and I stayed for five nights. We met and spent time with our Daughter and her partner who arrived at the same time. The resort is well situated and the staff are lovely. Can recommend the bamboo rafting experience and the cooking class which we all did. Local markets are close and the area has many and various places to eat out catering for a wide range of visitors. The resort is very clean and rooms are comfortable and well set up. This is the off season and the weather although reasonably wet was warm and the pool was a great way to cool off. Would definitely come back.
5.0,"This was our second visit to Chongfah (we went the same time last year) and I do have to say, it was superb. It is not a huge 5 star resort. It is a small and intimate hotel, within easy walking distance of a number of bars and restaurants.  Your every wish is catered for and the staff are wonderful; nothing is too much trouble. Mrs Pancake, checks on a regular basis (usually at breakfast time) to make sure that everything is being done to your liking and that there are no problems or issues. For us, the whole visit was magical."
5.0,"Currently sitting on my lounger, in front of our room with the Andaman sea 10metres away, with the only sounds being the waves breaking gently. This is the final morning of our (second) two week stay. The hotel couldn’t have been more relaxing, it’s always been so peaceful. The staff are all great from the boys and girls who look after the rooms, those behind the scenes and those in the restaraunt, and especially ‘Pancake’ who ensures that you have everything you need. They all  genuinely go out of their way to help, nothing is ever too much trouble, even the ‘support’ staff always have a cheery wave or word.The rooms are lovely, large well appointed and clean. Food in the Seaborn Restaraunt is great, the choice at breakfast is huge particularly for such a small hotel. In our opinion it couldn’t be better positioned, being genuinely at the waters edge. This is the start of ‘low season’, but the weather has been perfect again, hot & sunny with very little rain. Bang Niang is a reasonably quiet place, but even so there is a great choice of typical restaraunts within a 5 to 10 minute stroll in the evening."
5.0,"We had five nights in this fabulous hotel and absolutely loved it. It is a class above most places we stayed during a month in Thailand and we would return in the blink of an eye. From the moment you check-in you feel it is just different than other places and I have never met an entire staff that care so much about their customers. Every effort has been made to make your stay a home from home and they succeed to a very large extent. Getting there - tuk tuk and taxi drivers all know where this places as it is very well established and well-known through the area. Location – excellent. It is three minute walk to the strip and the nearest convenience shop is right outside. Whilst it is true what certain reviews say on here it is not on the beach, it is just feet away and it has a beach feel to it without a doubt. Rooms – we opted for a garden villa but this beauty resort is of a high standard whatever accommodation you choose. The standard rooms were a very similar in layout to the villas anyway and absolutely beautiful. The space has been used really well and feel large and very comfortable. The bed was amazing and we had five great nights sleep (they offer extra mattress toppers if needed and have a pillow menu!). There are hot drinks making facilities, wonderful rainshower, safe for your valuables, umbrellas, dressing gown – I could go on! The air-conditioning was of excellent quality and there is a fan in the room to help you keep cool as well. Lots of fresh water is provided free of charge every day and there is a minibar in the fridge. The balconies and porch areas are wonderful as well. Spacious with sunbeds on the table and chairs. Mosquito coils are provided as well and they really have thought of everything. Pool – this is much bigger than we expected as somebody described it as a plunge pool – this it is not! It is not the biggest but it is beautiful and good enough for a good swim. It looks straight out over the beach and has lots of sun beds around it with parasols so you can always get shade. The whole resort has lots of sun beds in it and there are a lot more than guests! A real plus for the resort. There's also a table tennis table! We borrowed free bikes every day and there are Thai newspapers around as well.Food – we only had breakfast there but it was fantastic. To say there are limited people that because of the number of rooms the spread is wonderful. A mix of international and Thai cuisine all of an extremely high standard  -the coffee was great and the juice the best we had during the holiday. The service is wonderful and you can take breakfast right out by the beach which is lovely. Noise – we encountered very little indeed.  The villas would be the quietest option as they are set on their own and have a little more space than the standard rooms. That said even those would be very quiet dependent only on other guests. We managed five excellent nights sleep with the only sounds being from the birds which was lovely and the occasional monsoon crashing on the roof! Wi-Fi – excellent. Free for unlimited devices and I could easily stream video and so on. Around 10 Mb per second which is great for this area. Staff – absolutely amazing. They simply cannot do enough for you and any request promptly, professionally and with a smile. I really cannot speak highly enough of this hotel."
5.0,"My husband and I returned to Chongfha in March/April of this year and were not disappointed. This boutique hotel still evokes a feeling of relaxation and tranquility. The staff here cannot do enough for you and because this is a relatively small hotel you are not just a room number, you feel a valued guest. The sea view bungalows, where have your own sun beds, are immaculately clean with air conditioning, ceiling fans, tea and coffee facilities and mini bar.Considering the size of Chongfah, the breakfast choices are excellent and should cater for every palate. Unlike some of the larger hotels where the prices are so much higher than in the town of Khao Lak, the lunch and dinner menu is reasonably priced and the food is of excellent quality. All is cooked fresh so don’t expect the speed of a fast food restaurant. We had visited Khao Lak before our first time at Chongfah, but we have been so happy here that we could not stay at any other hotel in this location. I would like to finish this review by sending our heartfelt thanks and appreciation to all the staff who welcomed us and made our stay so wonderful, particularly Pancake and Roger and his team."
5.0,"I feel as though I have just left my family upon checking out of the hotel, having been personally farewelled to the taxi by two of the staff. My overall impression of Chongfah Resort was one of relaxation and friendliness. If you want bars and partying then don't come here. If you want a gorgeous location, peace and quiet, reasonably priced and delicious food and incredibly friendly staff, then I would emphatically recommend staying here.The rooms are private, the air conditioning good, the shower has good water pressure and lots of hot water. The beds are firm but they will add layers on top of the mattress to make it softer if you wish. There is a pillow menu too! The first night of our stay it rained just as we were venturing out for dinner so we just walked directly over the road. A big mistake. We discovered that the restaurant at the hotel not only had much better food, but it was also cheaper! The restaurant overlooks the sea and is a very relaxing setting for dining. Breakfast had a variety of food and there were quite a few dishes you could order from the cooking station. Each morning incredibly friendly and genuinely caring young lady, aptly named Pancake, moved around the tables asking if everything was OK with the food, your room etc and answering any questions you may have. She could also arrange a massage, a tour, extra pillows and so on. Thank you for being so friendly, welcoming and genuinely interested in our wellbeing Pancake. It was also lovely to be greeted by a number of staff by name, adding to the personalised service we received.Although the resort doesn't have a beach as such, you can swim in the sea, relax on the deck chairs overlooking the sea or swim and relax at the gorgeous, bath temperature pool.We leave Chongfah Resort knowing that, if possible, we shall return again one day. Thanks to the amazing team who work here. You made our stay extra special."
5.0,Excellent “boutique” hotel.  Rooms on the oceanfront had fantastic views.  Location is easy to walk to nearby restaurants and stores.  Small property with lots of privacy.  Access to beach limited to side of property.
4.0,"Spacious, well laid out room with a really nice balcony and comfy bed - really liked the pillow menu and thought that was a great little addition.  The staff at this resort are extremely helpful and friendly and nothing was too much trouble.  The hotel was in a great location - right on the seafront (although there is no beach at the hotel as such) and the pool was lovely - looking right out to sea.  The only downfall was that the hotel had unfortunately double booked our room and as a result we had to move hotel mid stay.  We would have loved to stay for longer and were sad to leave but the staff went out of their way to try to apologise and make it up to us and even came to visit us at our new hotel.  If it wasn't for that I would definitely have given them a 5 out of 5 rating as it really is a nice hotel.  Perfect if you are looking for a quiet and relaxing stay, but within easy reach of plenty of shops, hotels and bar, as well as the local market which is definitely worth a visit."
5.0,"Yet another wonderful stay at the Chongfah Resort, which is the ideal place to relax and enjoy the lovely location, Thai food, culture and beach. The staff are a real credit to the hotel and we have yet to stay at a hotel that has staff, who are so helpful and dedicated to making sure that the guests enjoy their stay at the resort.I have absolutely nothing negative to say about the Resort, as everything about it is first class and it is always a great pleasure to stay there."
5.0,"A very warm welcome and nothing too much trouble.  The hotel is situated on the sea front though access to the beach is limited due to the tide.  We were however aware of this having reviewed the hotel before booking.  That said it is not that far of a walk to access the beach a little further down the road.  The rooms are of a good size with large comfortable beds and a choice of pillows/mattresses if these weren't to your liking.  Plenty of storage/hanging space, safe, tea/coffee facilities, toiletries etc.  Air con worked efficiently and bathroom of a good size with large walk in shower.  Rooms cleaned to a very good standard and clean beach towels left each day along with plenty of bottled water.  Turn down service of an evening and again further water supplied if you wished.  At all times all staff were approachable, friendly and helpful and nothing was too much trouble.  There were several repeat guests which is always a good sign.  We had also requested early check in as we were due to arrive at approx 9am having travelled overnight.  Whilst they could not guarantee this in advance, they did confirm that they would do their best - the room was ready for us on arrival which was much appreciated. There are plenty of restaurants all within a close walking distance of the hotel."
5.0,"Spaceous, well-equipped room overlooking the sea. Excellent meals with lots of variety, served with quiet calm and cheerfulness. Staff were charming and very helpful. All the hotel lacks is its own beach."
5.0,"2nd stay at this hotel, and yet again, a really relaxing time spent here.One thing before I continue, while browsing any tour operators guide to this hotel, you may be confused into thinking that this is a "" beachfront "" hotel...!!Well, it's quite simply NOT the case( pictures provided  for you to decide for yourselves.)But now look at the possitve of this small, and idyllic boutique style hotel.It's situated away from the town of khao lak, nxt to the sea, so perhaps that's where the confusion may be regarding "" beachfront."". It has approx 30 rooms on the site, comprising of 8 detached seafront small bungalow style rooms, plus about the same number of  style detached rooms sited behind them.You then have a approx 12 smaller but ample space rooms set on two floor,( similar to duplex style one on top the other), should you require disabled access, then the lower rooms will be no problem for you.. the hotel is set in a very nice a tranquil oasis type setting, with palm trees, exotic plants and ornamental flowers/ pots.The pool is a plunge type the is approx 25mtre long and 1.3mtre deep ( depth is same throughout).And it is an infinity pool.Staff here are truly wonderful people and they are there for you day and night, and they remember you if you have stayed before, that's  a lovely touch.Food is very varied and fresh each day.As we were here on Christmas eve, there was a gala evening put on by the owners and staff for guests.Food was included in your price for staying here for this night, you just paid for your drinks.Pancake is the lovely lady that oversees your stay here, and her and her staff are  credit to the owners of this hotel.If you want a relaxing holiday just sat sunbathing by the pool, or you want to experience the khao lak area of Thailand and then return to peace and quiet, read a book, sip a cocktail and watch the sun go down, you won't go wrong staying here.A week?, or just a stopover on your way to another destination, this hotel CHONGFA RESORT, will give you a very warm welcome.."
5.0,"By far the best end to end holiday experience I have had at a hotel... ever and it is consistent!Chong Fah is my favourite home away from home.... the staff is incredible ... Super friendly, always trying to help... The rooms are clean, spacious and comfortable and the pool area just right.... never crowded or noisy.The most impressive is the incredible attention to detail ... everywhere... in the room, the cute towel folding, the welcome message... the extravagant Christmas dinner and deserts... I can go on and one... just loved our stay once again.Well done aching Fah team! I will be back early in 2018!"
5.0,"From the second we got here we couldn't have been made to feel more welcome, fantastic friendly helpful staff, a beautiful location & great prices make this a jewel of a hotel I would recommend to anyone who would like to experience the famous Thai hospitality."
5.0,"The staff is exceptional, they will do everything for you. The rooms are very nice and they have comfortable beds and a nice terrace. Very tasty breakfasts, with an ocean- view, the best coffee, banana bread, a large variety of juices and the best stuffed tomatoes ever. The nicest pool in the world! This place is how I imagine Paradise looks like."
5.0,"We visited Chongfah  Beach Resort to celebrate our 25th wedding anniversary.From the moment we arrived the service and the resort were just like the majority of reviews on TA. For the first time on a holiday I think we ate more at the hotel than we did outside, the price of the food is comparable with other restaurants and the food is great. We had a Seaview bungalow and it was worth every penny, loved the jacuzzi and the outdoor seating area. If we ventured to the pool there was always enough sunbeds for other guests.Thank you to all the staff Yada, Nan, Sod, Rong, Pancake, Mind & On ( hope we didn’t forget anyone). Enjoy the happy hour and try the Tom Yum cocktails.. looking forward to another stay next year."
4.0,"My partner and I stayed here from mid Sept to early October 2017.  Rooms very clean and serviced daily (if you wanted them too).  Pool area was nice with plenty of sunbeds and umbrellas.  Dined in the restaurant a few times and had no complaints whatsoever, plenty to select from the menu.  Breakfast was tasty with a wide range of choices.  The staff really make this place and ""pancake"" (a staff member was helpful and friendly),, scooter hire just down the road (Gerd & Noi) 200b for the day.  Minimart across the rd which sells a variety of goods.  Plenty of restaurants within a short distance and a few currency exchange booths.  Wifi speeds were great  but wasn't too worried if they weren't.  Bike hire if you need them (no cost)Now if you want great beaches then you need to stay at coconut or white sand beach as the beaches in the area weren't much chop.. The beach outside the resort inst accessible (even when the tide is out) as you would have ""negotiate"" getting over large rocks which await at the bottom of the stairs.All in all we loved staying here and enjoyed our trip even though it rained quite a bit but didn't care as we both needed some serious R&R"
5.0,"We really enjoyed our stay at the Chongfah Beach Resort.The staff is what really sets them apart.  The hotel, food, pool, etc...are all great, but what I will remember are the people.From the pandan leaf folding class to the trip to the sea turtles this hotel did more that you would expect for its guests.  During the heavy rains they even escorted us from the room under big garden fur other umbrellas!The only thing to be aware of is there is a 'very small' beach on the property itself, though it is right on the water.  You can walk down the road to a bigger beach with massage huts, bars, etc.... if that is what you are looking for.In short, stay here!"
5.0,"My husband and I stayed in a beachfront bungalow in July 2017 for 4 nights and it was pure bliss.The room is amazing with an outside jacuzzi.  We loved the daily towel folding art and the masses of towels that were on offer.  The outdoor seating was wonderful for lazy afternoons and room service will bring you drinks to you.We went to 1 happy hour at the pool bar and there was no-one there.  It would be nice if the staff let everyone know when happy hour begins and maybe encourage people to buy a drink.Be careful when getting into the pool.  I fell down the black marble steps and badly bruised my arm.  There is a handrail but the steps are very slippery and you have to be very cautious.We ate most of our meals at Seaborne Restaurant as we found the price and quality the same as any other restaurant.  Being low season the breakfast buffet is not fully on offer so you order hot food from a menu, which is perfect.  The omelettes are amazing.We love how quiet Khao Lak is during the low season so don't expect a fast paced holiday at Chongfah.  It's so peaceful."
5.0,"Never reviewed before, but after our visit to Chongfah felt we had to. From our gracious welcome to our warm farewell all the staff were kind, genuine and nothing was too much. Our beach villa was spacious, well equipped and comfortable - particularly liked the coffee machine and wi-fi sound dock. Sunset views from the loungers are stunning. Like to thank everyone at the hotel for giving me a birthday I'll never forget. If you're looking for an oasis of calm this is the place. Definitely worth a return visit."
5.0,"With only 30 rooms it can hardly qualify as 5 star (as it obviously doesn’t have all the amenities of a huge 5 star resort), but it does have heaps going for it.It’s highly personalized, nothing is too much trouble, and they genuinely seem to want to please you and cater to your needs.We had an oceanfront bungalow which had everything we needed/wanted. Including mood candles, oil burner, mosquito coils, outdoor enclosed spa bath and 2nd shower, pillow menu, and small snacks for after dinner/before bed … etc.The service was excellent, the location was super quiet (unless you count the noise of waves crashing against the sea wall at high-tide), and the breakfast menu was fairly extensive (with a few things I didn’t expect) … and their coffee was great.We did take advantage of their free bus trip to the Turtle Conservation Centre, and thought it was well worth a visit. On the night we had dinner in The Seaborne in-house restaurant, we were well catered for and very happy with our high quality meal. Note: Their Spicy Beef Salad is SPICY !"
5.0,"Thank you to all the staff at Chongfah for creating such a memorable 50th bday for my husband Mr Peter in July. We were a party of 10 adults & two children. The staff ensured we had everything we needed and even put on a special 50th bday breakfast. The room were exceptionally clean & cleaned to a high standard daily. We looked forward to seeing the towel art each day.Beds, very comfy with a choice of pillows from the pillow menu.Lots of variety for breakfast with a buffet & ordering from a menu, great coffee best I e had in Thailand all while looking out over the ocean. Happy hour each night by the pool with a good choice of cocktails.The staff are Chongfah's biggest asset.Thank you"
5.0,"Checking in was really a breeze, a warm welcome from Sukanya and the ladies was genuinely friendly and made us feel right at home.The infinity Pool is great for a dip and laps in the early morning or late afternoon.Our air conditioned room is spacious and very comfortable, clean no stale smoke smells excellent! The bathroom is a contemporary design with a nice shower. The bed is very very comfortable. The Wifi is good. The Large  T.V screen has a good reception.Breakfast is excellent with fruit, yoghurt, and musli you can order a cooked breakfast from the menue also. The coffee is the best we have ever had from a hotel. There are lots of restaurants close by, but we dined here most of the time as the food is excellent. The hotel is situated close to a nice beach with soft sand( only accessible at low tide). Khao Lak is an ok town, the local villagers are a mix of retirees and farmers it's really laid back here. Hire a motor bikefor 150 Bht a day, from bike shop around the corner.My wife and I love this place so we will be back.Hope this helps; enjoy."
